state_code,county_code,livestock,quarter,risk,riskp
19,79,cattle,3,126945.15442798118,Low
19,81,cattle,3,296884.6742633779,Low
19,83,cattle,3,507241.3812081516,Low
19,85,cattle,3,1803696.0382812067,Medium
19,87,cattle,3,743992.4674965508,Low
19,89,cattle,3,821551.9181991188,Low
19,91,cattle,3,142922.2009437629,Low
19,93,cattle,3,921293.1176010908,Low
19,95,cattle,3,876762.0637651195,Low
19,97,cattle,3,4162282.212098668,Medium
19,99,cattle,3,888378.1128317898,Low
19,101,cattle,3,482281.55154256645,Low
19,103,cattle,3,869687.87553892,Low
19,105,cattle,3,1680665.7101406646,Medium
19,107,cattle,3,609707.1954690057,Low
19,109,cattle,3,710823.3198454261,Low
19,111,cattle,3,904680.402838089,Low
19,113,cattle,3,641701.9548831742,Low
19,115,cattle,3,338352.1866451114,Low
19,117,cattle,3,744598.244089296,Low
19,119,cattle,3,3509861.3464181568,Medium
19,121,cattle,3,1407944.009849954,Low
19,123,cattle,3,917484.3698166551,Low
19,125,cattle,3,1815537.3123596827,Medium
19,127,cattle,3,590553.8209552013,Low
19,129,cattle,3,214683.61848003426,Low
19,131,cattle,3,1940100.28168784,Medium
19,133,cattle,3,875050.6651020605,Low
19,135,cattle,3,613226.3880467329,Low
19,137,cattle,3,652553.8975937674,Low
19,139,cattle,3,1072843.243840137,Low
19,141,cattle,3,1605775.4161192966,Low
19,143,cattle,3,2747973.679998637,Medium
19,145,cattle,3,1733893.4521182517,Medium
19,147,cattle,3,1022037.1681187926,Low
19,149,cattle,3,2276557.8114907225,Medium
19,151,cattle,3,1174960.8655379037,Low
19,153,cattle,3,644104.934270438,Low
19,155,cattle,3,1831424.8309505465,Medium
19,157,cattle,3,838582.2468794694,Low
19,159,cattle,3,1889883.228384407,Medium
19,161,cattle,3,1805871.6125463175,Medium
19,163,cattle,3,701119.199501702,Low
19,165,cattle,3,804668.0482565472,Low
19,167,cattle,3,12061166.418513231,Very high
19,169,cattle,3,564887.4820071736,Low
19,171,cattle,3,901683.7921583897,Low
19,173,cattle,3,996704.4718351427,Low
19,175,cattle,3,2014293.7025566977,Medium
19,177,cattle,3,779665.8423800493,Low
19,179,cattle,3,639010.9732059255,Low
19,181,cattle,3,829246.9530465457,Low
19,183,cattle,3,485176.1526713939,Low
19,185,cattle,3,1072421.35091015,Low
19,187,cattle,3,381356.0577588884,Low
19,189,cattle,3,110852.65750361067,Low
19,191,cattle,3,1770702.94792131,Medium
19,193,cattle,3,2847838.3306859476,Medium
19,195,cattle,3,122234.42486254228,Low
19,197,cattle,3,164841.4947470133,Low
20,1,cattle,3,2426906.8418058185,Medium
20,3,cattle,3,2224366.873697829,Medium
20,5,cattle,3,2146500.675005519,Medium
20,7,cattle,3,2156389.0425649686,Medium
20,9,cattle,3,8963982.50215929,High
20,11,cattle,3,5405537.650346933,High
20,13,cattle,3,2462823.4783957107,Medium
20,15,cattle,3,7304877.693156088,High
20,17,cattle,3,2278686.0039670942,Medium
20,19,cattle,3,777745.6629972255,Low
20,21,cattle,3,5238578.183555033,High
20,23,cattle,3,1478063.9081808436,Low
20,25,cattle,3,1328841.4570683702,Low
20,27,cattle,3,2536222.5046156184,Medium
20,29,cattle,3,1722008.227714714,Medium
20,31,cattle,3,3237850.921799516,Medium
20,33,cattle,3,712171.6682688878,Low
20,35,cattle,3,2405427.192151263,Medium
20,37,cattle,3,6956796.673215204,High
20,39,cattle,3,1831548.0254739015,Medium
20,41,cattle,3,1985541.584696716,Medium
20,43,cattle,3,2728153.035785603,Medium
20,45,cattle,3,2590305.1242006156,Medium
20,47,cattle,3,3782546.3101123786,Medium
20,49,cattle,3,1496519.3515024,Low
20,51,cattle,3,1167796.6676705198,Low
20,53,cattle,3,1033055.9024011104,Low
20,55,cattle,3,11283194.258230513,Very high
20,57,cattle,3,8594759.755430657,High
20,59,cattle,3,2727266.8516160166,Medium
20,61,cattle,3,972272.1981464223,Low
20,63,cattle,3,640783.2800700114,Low
20,65,cattle,3,332696.0331797204,Low
20,67,cattle,3,19219059.95684925,Very high
20,69,cattle,3,23021342.851359956,Very high
20,71,cattle,3,920939.6894350437,Low
20,73,cattle,3,4133668.2986550853,Medium
20,75,cattle,3,2974974.005100595,Medium
20,77,cattle,3,1895678.0709409523,Medium
20,79,cattle,3,2238888.0301410197,Medium
20,81,cattle,3,54577996.7034798,Very high
20,83,cattle,3,3435803.1184644024,Medium
20,85,cattle,3,3781980.035020931,Medium
20,87,cattle,3,2782275.094403447,Medium
20,89,cattle,3,4552588.605511435,High
20,91,cattle,3,405202.0825558839,Low
20,93,cattle,3,2739313.370461497,Medium
20,95,cattle,3,1915155.8975596817,Medium
20,97,cattle,3,748660.7495257355,Low
20,99,cattle,3,10110157.98731814,High
20,101,cattle,3,4158700.1195897744,Medium
20,103,cattle,3,1110981.7016142153,Low
20,105,cattle,3,1676856.0310226055,Medium
20,107,cattle,3,2617065.539073141,Medium
20,109,cattle,3,980775.5025541164,Low
20,111,cattle,3,3861969.470639953,Medium
20,113,cattle,3,2408269.1123798075,Medium
20,115,cattle,3,2707962.206982781,Medium
20,117,cattle,3,2136298.051446619,Medium
20,119,cattle,3,2246753.72432709,Medium
20,121,cattle,3,2682744.5626911493,Medium
20,123,cattle,3,7974366.519544279,High
20,125,cattle,3,2546044.834548405,Medium
20,127,cattle,3,2598891.587198472,Medium
20,129,cattle,3,376749.99719381775,Low
20,131,cattle,3,5320807.102878831,High
20,133,cattle,3,13372312.6953282,Very high
20,135,cattle,3,1032041.2018750005,Low
20,137,cattle,3,1239769.611502461,Low
20,139,cattle,3,2502999.1324854344,Medium
20,141,cattle,3,1856081.2405074874,Medium
20,143,cattle,3,1848791.4907500695,Medium
20,145,cattle,3,3704316.745385859,Medium
20,147,cattle,3,2419530.294790722,Medium
20,149,cattle,3,10498127.064381558,Very high
20,151,cattle,3,3122229.3270575833,Medium
20,153,cattle,3,207646.85329852553,Low
20,155,cattle,3,6710828.385848997,High
20,157,cattle,3,4179859.9000341077,Medium
20,159,cattle,3,3197639.9037152748,Medium
20,161,cattle,3,4160356.5309432177,Medium
20,163,cattle,3,3136180.2623647796,Medium
20,165,cattle,3,1132150.329390292,Low
20,167,cattle,3,1912454.3012425187,Medium
20,169,cattle,3,849498.2704799543,Low
20,171,cattle,3,38387374.7543757,Very high
20,173,cattle,3,2457004.6783795143,Medium
20,175,cattle,3,9345485.110578347,High
20,177,cattle,3,958483.0048956459,Low
20,179,cattle,3,3028016.539974861,Medium
20,181,cattle,3,378872.20579475403,Low
20,183,cattle,3,3145327.099330428,Medium
20,185,cattle,3,3631027.477711756,Medium
20,187,cattle,3,2640070.964469592,Medium
20,189,cattle,3,1944108.596400997,Medium
20,191,cattle,3,856394.086193148,Low
20,193,cattle,3,1023075.8575681869,Low
20,195,cattle,3,502242.7732447717,Low
20,197,cattle,3,2742398.59357044,Medium
20,199,cattle,3,926539.1918792729,Low
20,201,cattle,3,2312772.708653771,Medium
20,203,cattle,3,14427697.711491363,Very high
20,205,cattle,3,1479835.3394194788,Low
20,207,cattle,3,1799346.6489406049,Medium
20,209,cattle,3,41571.40106823803,Low
21,1,cattle,3,607163.6764002645,Low
21,3,cattle,3,745380.2771632556,Low
21,5,cattle,3,185032.13163975035,Low
21,7,cattle,3,735402.8038849022,Low
21,9,cattle,3,1653137.4881705705,Medium
21,11,cattle,3,303217.5010399931,Low
21,13,cattle,3,7157.346004394655,Low
21,15,cattle,3,228505.44255800912,Low
21,17,cattle,3,706581.9234624136,Low
21,19,cattle,3,23378.24976345267,Low
21,21,cattle,3,555622.2247197117,Low
21,23,cattle,3,176016.8481544538,Low
21,25,cattle,3,7961.580364549776,Low
21,27,cattle,3,566399.1736515939,Low
21,29,cattle,3,76427.14868209102,Low
21,31,cattle,3,289511.13074494916,Low
21,33,cattle,3,214477.01450675903,Low
21,35,cattle,3,377105.15235595335,Low
21,37,cattle,3,108123.68369996459,Low
21,39,cattle,3,236522.65612228593,Low
21,41,cattle,3,110777.44218150538,Low
21,43,cattle,3,72545.72574720226,Low
21,45,cattle,3,548983.365114072,Low
21,47,cattle,3,598453.8315579529,Low
21,49,cattle,3,729306.9668464512,Low
21,51,cattle,3,17332.61500053463,Low
21,53,cattle,3,357086.96829857357,Low
21,55,cattle,3,321204.2524444754,Low
21,57,cattle,3,159956.44344672226,Low
21,59,cattle,3,918582.1954914926,Low
21,61,cattle,3,285948.1598452554,Low
21,63,cattle,3,50359.845057827246,Low
21,65,cattle,3,74109.53828530312,Low
21,67,cattle,3,332781.09422497975,Low
21,69,cattle,3,609829.4690649377,Low
21,71,cattle,3,3342.6800892868855,Low
21,73,cattle,3,262468.1059892372,Low
21,75,cattle,3,121335.07060659585,Low
21,77,cattle,3,85497.39771183835,Low
21,79,cattle,3,574068.716337954,Low
21,81,cattle,3,229632.05684260998,Low
21,83,cattle,3,583409.6134007232,Low
21,85,cattle,3,890606.777392998,Low
21,87,cattle,3,500539.5463349002,Low
21,89,cattle,3,97826.32509026333,Low
21,91,cattle,3,143957.1182973977,Low
21,93,cattle,3,642983.0307602737,Low
21,95,cattle,3,862.9162201460883,Low
21,97,cattle,3,538983.0542589681,Low
21,99,cattle,3,762423.4560688345,Low
21,101,cattle,3,782287.1425492391,Low
21,103,cattle,3,536557.5422852291,Low
21,105,cattle,3,123357.88250167656,Low
21,107,cattle,3,433507.4209256059,Low
21,109,cattle,3,120479.52217047932,Low
21,111,cattle,3,45387.86726237452,Low
21,113,cattle,3,224640.88358298485,Low
21,115,cattle,3,13996.645185469299,Low
21,117,cattle,3,86059.47739116862,Low
21,119,cattle,3,7142.338309987026,Low
21,121,cattle,3,45819.278776212035,Low
21,123,cattle,3,388689.3375979191,Low
21,125,cattle,3,287349.33319153334,Low
21,127,cattle,3,36667.27962995293,Low
21,129,cattle,3,11508.987467087483,Low
21,131,cattle,3,1003.1753010312215,Low
21,133,cattle,3,1569.4068107494693,Low
21,135,cattle,3,147204.7334353002,Low
21,137,cattle,3,716043.048548674,Low
21,139,cattle,3,1044644.5662398653,Low
21,141,cattle,3,601267.146126416,Low
21,143,cattle,3,356077.7486006017,Low
21,145,cattle,3,239447.98702806904,Low
21,147,cattle,3,25263.119966771555,Low
21,149,cattle,3,172358.97175129253,Low
21,151,cattle,3,980153.5346831725,Low
21,153,cattle,3,14477.787059274558,Low
21,155,cattle,3,872020.5002110197,Low
21,157,cattle,3,881731.7944011125,Low
21,159,cattle,3,1747.855529738562,Low
21,161,cattle,3,475611.96677687153,Low
21,163,cattle,3,322169.8497054508,Low
21,165,cattle,3,36916.96649442388,Low
21,167,cattle,3,843962.9490153443,Low
21,169,cattle,3,588959.2540437188,Low
21,171,cattle,3,697949.6974861909,Low
21,173,cattle,3,263854.8325067307,Low
21,175,cattle,3,63057.33414006121,Low
21,177,cattle,3,371596.506313652,Low
21,179,cattle,3,819074.7320484901,Low
21,181,cattle,3,252569.36059576494,Low
21,183,cattle,3,263120.4813298027,Low
21,185,cattle,3,101691.7821483888,Low
21,187,cattle,3,359692.20121336327,Low
21,189,cattle,3,12439.305193118162,Low
21,191,cattle,3,174763.04303254283,Low
21,193,cattle,3,2424.8942653848185,Low
21,195,cattle,3,19652.000760529834,Low
21,197,cattle,3,34457.23347300564,Low
21,199,cattle,3,1235554.269473422,Low
21,201,cattle,3,52949.04832983588,Low
21,203,cattle,3,219678.44592805128,Low
21,205,cattle,3,41958.44033979404,Low
21,207,cattle,3,641503.1926285467,Low
21,209,cattle,3,458281.0499511171,Low
21,211,cattle,3,648791.1594296162,Low
21,213,cattle,3,248649.64265402214,Low
21,215,cattle,3,199137.7672018078,Low
21,217,cattle,3,348505.5622497612,Low
21,219,cattle,3,474259.55677370634,Low
21,221,cattle,3,1679497.8912746804,Medium
21,223,cattle,3,128892.21636103331,Low
21,225,cattle,3,532256.6733080265,Low
21,227,cattle,3,905581.5377540195,Low
21,229,cattle,3,711049.5335419069,Low
21,231,cattle,3,560770.3015429047,Low
21,233,cattle,3,188530.00816659507,Low
21,235,cattle,3,121879.80615396,Low
21,237,cattle,3,22132.087051280785,Low
21,239,cattle,3,317510.6088624524,Low
22,1,cattle,3,4814239.290957923,High
22,3,cattle,3,641926.109599493,Low
22,5,cattle,3,182268.233780877,Low
22,7,cattle,3,14768.720840521482,Low
22,9,cattle,3,4173385.7193236523,Medium
22,11,cattle,3,319594.16672869714,Low
22,13,cattle,3,35104.11640177624,Low
22,15,cattle,3,1370986.6736840701,Low
22,17,cattle,3,1884792.5919877205,Medium
22,19,cattle,3,4734804.468796512,High
22,21,cattle,3,475028.4320552695,Low
22,23,cattle,3,6671281.3258186495,High
22,25,cattle,3,959710.7041281107,Low
22,27,cattle,3,152421.1998577761,Low
22,29,cattle,3,455139.4965515217,Low
22,31,cattle,3,783456.4682634645,Low
22,33,cattle,3,504312.2540167185,Low
22,35,cattle,3,51454.782954394104,Low
22,37,cattle,3,707947.5253942548,Low
22,39,cattle,3,2645579.2423464395,Medium
22,41,cattle,3,2958125.746156084,Medium
22,43,cattle,3,251053.1308074655,Low
22,45,cattle,3,716737.0024742355,Low
22,47,cattle,3,409849.7360358646,Low
22,49,cattle,3,56055.763310983515,Low
22,51,cattle,3,8462.664245863143,Low
22,53,cattle,3,9485561.878801705,High
22,55,cattle,3,616498.3389570409,Low
22,57,cattle,3,1038811.0318031451,Low
22,59,cattle,3,214469.89751831396,Low
22,61,cattle,3,148909.66454966352,Low
22,63,cattle,3,116945.7221858205,Low
22,65,cattle,3,507966.29731217714,Low
22,67,cattle,3,1746627.7250988057,Medium
22,69,cattle,3,1508487.1236074339,Low
22,73,cattle,3,540035.072994764,Low
22,75,cattle,3,129197.34409512448,Low
22,77,cattle,3,1912482.2006237037,Medium
22,79,cattle,3,1490782.1494767286,Low
22,81,cattle,3,2024361.2682740085,Medium
22,83,cattle,3,3331294.2958388734,Medium
22,85,cattle,3,267958.90763672756,Low
22,87,cattle,3,157524.44976135125,Low
22,89,cattle,3,121486.04289852147,Low
22,91,cattle,3,134494.74660293362,Low
22,93,cattle,3,34945.331945199396,Low
22,95,cattle,3,1173.0818525991008,Low
22,97,cattle,3,4616796.407381527,High
22,99,cattle,3,364178.8695910931,Low
22,101,cattle,3,166681.54178306845,Low
22,103,cattle,3,293781.0869111855,Low
22,105,cattle,3,515897.09771138005,Low
22,107,cattle,3,76964.94287651463,Low
22,109,cattle,3,89719.3721489661,Low
22,111,cattle,3,747968.0285415584,Low
22,113,cattle,3,10506020.83649222,Very high
22,115,cattle,3,98179.50493008485,Low
22,117,cattle,3,419331.36092246533,Low
22,119,cattle,3,98372.81887568434,Low
22,121,cattle,3,103880.90332499292,Low
22,123,cattle,3,1180306.55949361,Low
22,125,cattle,3,252226.43000928886,Low
22,127,cattle,3,59342.599311857666,Low
23,1,cattle,3,136685.063787223,Low
23,3,cattle,3,903642.5698717679,Low
23,5,cattle,3,187512.10252629186,Low
23,7,cattle,3,30410.811069537525,Low
23,9,cattle,3,6001.448535038372,Low
23,11,cattle,3,531646.4066198997,Low
23,13,cattle,3,20365.535925764038,Low
23,15,cattle,3,38984.27264967622,Low
23,17,cattle,3,28972.25582009848,Low
23,19,cattle,3,364114.597297446,Low
23,21,cattle,3,30980.82709613109,Low
23,23,cattle,3,81283.02515362842,Low
23,25,cattle,3,357042.09475651133,Low
23,27,cattle,3,246590.3650981488,Low
23,29,cattle,3,3843.481791171147,Low
23,31,cattle,3,108505.63961983683,Low
24,1,cattle,3,70454.27649190207,Low
24,3,cattle,3,44894.177938860514,Low
24,5,cattle,3,230549.96397458963,Low
24,9,cattle,3,63582.332996832156,Low
24,11,cattle,3,132444.94667633928,Low
24,13,cattle,3,744483.3871242311,Low
24,15,cattle,3,650313.5459137382,Low
24,17,cattle,3,101070.12850515505,Low
24,19,cattle,3,10766.529185812928,Low
24,21,cattle,3,1478572.3844147841,Low
24,23,cattle,3,359594.97465952125,Low
24,25,cattle,3,472857.46119511384,Low
24,27,cattle,3,110674.04066736018,Low
24,29,cattle,3,2217103.4422006914,Medium
24,31,cattle,3,145489.29072687047,Low
24,33,cattle,3,92831.5328452171,Low
24,35,cattle,3,632953.8553446353,Low
24,37,cattle,3,217954.60951844492,Low
24,39,cattle,3,15338.958366449839,Low
24,41,cattle,3,176294.21322801412,Low
24,43,cattle,3,1078181.207418712,Low
24,45,cattle,3,25834.706029306435,Low
24,47,cattle,3,19753.57056141542,Low
25,1,cattle,3,7993.680612276909,Low
25,3,cattle,3,287330.55775631743,Low
25,5,cattle,3,261238.56692563914,Low
25,7,cattle,3,10220.141344965226,Low
25,9,cattle,3,248323.03116621368,Low
25,11,cattle,3,117891.4507931413,Low
25,13,cattle,3,60177.966993935544,Low
25,15,cattle,3,133464.5493380058,Low
25,17,cattle,3,139945.23032172368,Low
25,21,cattle,3,16816.893866877206,Low
25,23,cattle,3,58769.738723807786,Low
25,25,cattle,3,2989.731767865649,Low
25,27,cattle,3,185743.61128392722,Low
26,1,cattle,3,329533.72546817904,Low
26,3,cattle,3,27685.42764531292,Low
26,5,cattle,3,4738814.643159709,High
26,7,cattle,3,567509.7848411107,Low
26,9,cattle,3,124528.42652889174,Low
26,11,cattle,3,1943164.547850287,Medium
26,13,cattle,3,17704.44726624642,Low
26,15,cattle,3,3166481.0199413006,Medium
26,17,cattle,3,587302.3621345524,Low
26,19,cattle,3,14075.700850668743,Low
26,21,cattle,3,141460.66642550245,Low
26,23,cattle,3,889434.3562395775,Low
26,25,cattle,3,1231433.5686839246,Low
26,27,cattle,3,334657.993901786,Low
26,29,cattle,3,59467.24803246586,Low
26,31,cattle,3,53260.261225341645,Low
26,33,cattle,3,155172.8096296327,Low
26,35,cattle,3,932879.6384007366,Low
26,37,cattle,3,6121440.449779833,High
26,39,cattle,3,1419.3717497204696,Low
26,41,cattle,3,122255.19411169061,Low
26,43,cattle,3,70280.38207275969,Low
26,45,cattle,3,752636.3764961183,Low
26,47,cattle,3,67317.84896263217,Low
26,49,cattle,3,418741.542234446,Low
26,51,cattle,3,526508.655832786,Low
26,53,cattle,3,6230.266872052144,Low
26,55,cattle,3,115549.26486771645,Low
26,57,cattle,3,6196623.8023263775,High
26,59,cattle,3,3711654.9133496447,Medium
26,61,cattle,3,24242.107530653793,Low
26,63,cattle,3,15155920.2315105,Very high
26,65,cattle,3,1819803.684109088,Medium
26,67,cattle,3,6003934.558850579,High
26,69,cattle,3,814532.1744338317,Low
26,71,cattle,3,6398.475702969255,Low
26,73,cattle,3,2801525.3753194152,Medium
26,75,cattle,3,1039076.9436692866,Low
26,77,cattle,3,1538050.8802104539,Low
26,79,cattle,3,36061.73462870337,Low
26,81,cattle,3,2004062.395120099,Medium
26,85,cattle,3,25802.301044842006,Low
26,87,cattle,3,1005080.4962607212,Low
26,89,cattle,3,58293.95980217339,Low
26,91,cattle,3,2016465.4836244276,Medium
26,93,cattle,3,542487.118761805,Low
26,95,cattle,3,10312.035408024225,Low
26,97,cattle,3,80619.14114716882,Low
26,99,cattle,3,494360.99224088376,Low
26,101,cattle,3,82659.34911524937,Low
26,103,cattle,3,8310.14171151423,Low
26,105,cattle,3,383804.94898346975,Low
26,107,cattle,3,799031.5308553408,Low
26,109,cattle,3,995665.9829432071,Low
26,111,cattle,3,544823.6981091364,Low
26,113,cattle,3,3037296.220869212,Medium
26,115,cattle,3,394713.3067612376,Low
26,117,cattle,3,2021487.8105617734,Medium
26,119,cattle,3,60495.30728006431,Low
26,121,cattle,3,1091213.9900720948,Low
26,123,cattle,3,1780660.7161189665,Medium
26,125,cattle,3,88479.8988079597,Low
26,127,cattle,3,299562.5325118532,Low
26,129,cattle,3,1749027.2005565367,Medium
26,131,cattle,3,18466.578701944913,Low
26,133,cattle,3,1267407.3561999234,Low
26,135,cattle,3,116775.09804907737,Low
26,137,cattle,3,32247.12951795991,Low
26,139,cattle,3,4240949.365751377,Medium
26,141,cattle,3,133019.09440769296,Low
26,143,cattle,3,5984.964527321349,Low
26,145,cattle,3,684772.9927393027,Low
26,147,cattle,3,1078429.0848458812,Low
26,149,cattle,3,945838.1832205299,Low
26,151,cattle,3,9580501.22071755,High
26,153,cattle,3,30154.672456769833,Low
26,155,cattle,3,1824689.2618299613,Medium
26,157,cattle,3,2253520.7257521404,Medium
26,159,cattle,3,960437.6405876793,Low
26,161,cattle,3,1538883.1941045974,Low
26,163,cattle,3,33530.658890993574,Low
26,165,cattle,3,210558.04684725244,Low
27,1,cattle,3,1453106.6834003166,Low
27,3,cattle,3,95150.69992665676,Low
27,5,cattle,3,3605529.864845828,Medium
27,7,cattle,3,777458.2377656124,Low
27,9,cattle,3,2420165.8483347464,Medium
27,11,cattle,3,2494160.6263972917,Medium
27,13,cattle,3,359748.1516672144,Low
27,15,cattle,3,2327054.3637282555,Medium
27,17,cattle,3,403799.64871077816,Low
27,19,cattle,3,1809209.0328514546,Medium
27,21,cattle,3,751130.3139355794,Low
27,23,cattle,3,1061345.5090082765,Low
27,25,cattle,3,539557.8015649187,Low
27,27,cattle,3,1147189.0515721024,Low
27,29,cattle,3,1347623.3070318273,Low
27,31,cattle,3,1326.1783260532368,Low
27,33,cattle,3,1990091.4257865031,Medium
27,35,cattle,3,417790.74500914855,Low
27,37,cattle,3,2770099.4653875846,Medium
27,39,cattle,3,524936.0901452639,Low
27,41,cattle,3,1813471.5460932634,Medium
27,43,cattle,3,373319.6622560326,Low
27,45,cattle,3,1314283.6740643336,Low
27,47,cattle,3,523881.80256130616,Low
27,49,cattle,3,3242684.362544179,Medium
27,51,cattle,3,3379849.516111344,Medium
27,53,cattle,3,352737.87653332995,Low
27,55,cattle,3,3203833.6083742995,Medium
27,57,cattle,3,368361.7881651392,Low
27,59,cattle,3,741291.2901016382,Low
27,61,cattle,3,209026.12851866716,Low
27,63,cattle,3,1164676.209145982,Low
27,65,cattle,3,455630.12745295453,Low
27,67,cattle,3,4860634.088714475,High
27,69,cattle,3,1650474.490703337,Medium
27,71,cattle,3,210780.6164421805,Low
27,73,cattle,3,1378196.1829757215,Low
27,75,cattle,3,1993.3820260276448,Low
27,77,cattle,3,120115.9191664841,Low
27,79,cattle,3,912863.8197151299,Low
27,81,cattle,3,2554895.764837087,Medium
27,83,cattle,3,7092883.149585091,High
27,85,cattle,3,1623632.2885818863,Medium
27,87,cattle,3,888626.8396411084,Low
27,89,cattle,3,1484098.3880159515,Low
27,91,cattle,3,801643.3950763785,Low
27,93,cattle,3,3843558.4202237697,Medium
27,95,cattle,3,1082514.0993008188,Low
27,97,cattle,3,3419141.2476495164,Medium
27,99,cattle,3,516206.2713069432,Low
27,101,cattle,3,6097597.890294819,High
27,103,cattle,3,1846842.3468185577,Medium
27,105,cattle,3,4388784.993801803,High
27,107,cattle,3,269658.6627240436,Low
27,109,cattle,3,1773509.771548091,Medium
27,111,cattle,3,9675479.995126879,High
27,113,cattle,3,856363.3735322983,Low
27,115,cattle,3,1221960.2242397207,Low
27,117,cattle,3,3853596.014629389,Medium
27,119,cattle,3,2024532.122681593,Medium
27,121,cattle,3,2996808.2095717024,Medium
27,125,cattle,3,827074.1459157021,Low
27,127,cattle,3,2794479.121453151,Medium
27,129,cattle,3,1749909.9254855206,Medium
27,131,cattle,3,987196.8258362208,Low
27,133,cattle,3,1833047.921787024,Medium
27,135,cattle,3,2154197.7269619526,Medium
27,137,cattle,3,409337.5084117383,Low
27,139,cattle,3,944673.9082350663,Low
27,141,cattle,3,1098340.2350771073,Low
27,143,cattle,3,1984678.0283404985,Medium
27,145,cattle,3,13731960.646364765,Very high
27,147,cattle,3,327439.69164513034,Low
27,149,cattle,3,6176487.6936807,High
27,151,cattle,3,2707556.8869857453,Medium
27,153,cattle,3,3145177.3400184717,Medium
27,155,cattle,3,1503999.5894130368,Low
27,157,cattle,3,3092402.3088169806,Medium
27,159,cattle,3,423242.4441037434,Low
27,161,cattle,3,569199.8016122705,Low
27,163,cattle,3,224808.51944164018,Low
27,165,cattle,3,420056.1886768935,Low
27,167,cattle,3,375985.4154384867,Low
27,169,cattle,3,4646526.846898365,High
27,171,cattle,3,2706828.0774595332,Medium
27,173,cattle,3,2752630.8931076485,Medium
28,1,cattle,3,243506.88263574237,Low
28,3,cattle,3,139868.13171467232,Low
28,5,cattle,3,147120.5738609748,Low
28,7,cattle,3,71897.0670795201,Low
28,9,cattle,3,104673.71561151056,Low
28,11,cattle,3,1116989.0993187418,Low
28,13,cattle,3,288427.39513276855,Low
28,15,cattle,3,784226.7614187873,Low
28,17,cattle,3,647252.3781033516,Low
28,19,cattle,3,41917.10974583049,Low
28,21,cattle,3,182007.39591673913,Low
28,23,cattle,3,85317.5195571789,Low
28,25,cattle,3,478514.637693186,Low
28,27,cattle,3,324309.5314842506,Low
28,29,cattle,3,262415.13371653226,Low
28,31,cattle,3,373866.8743654477,Low
28,33,cattle,3,478244.9392777139,Low
28,35,cattle,3,146568.02547811356,Low
28,37,cattle,3,55805.022550652,Low
28,39,cattle,3,104354.39478376755,Low
28,41,cattle,3,145198.0033676474,Low
28,43,cattle,3,145714.2466121694,Low
28,45,cattle,3,181383.22264021175,Low
28,47,cattle,3,79723.55418065168,Low
28,49,cattle,3,540119.7020320595,Low
28,51,cattle,3,727474.9768647028,Low
28,53,cattle,3,36050.1926240162,Low
28,55,cattle,3,11646.169222308483,Low
28,57,cattle,3,89672.22682458031,Low
28,59,cattle,3,117293.44043221034,Low
28,61,cattle,3,115113.82973794929,Low
28,63,cattle,3,159540.01266016523,Low
28,65,cattle,3,80943.54114734726,Low
28,67,cattle,3,279397.12962255237,Low
28,69,cattle,3,154033.1526573813,Low
28,71,cattle,3,699903.8024942662,Low
28,73,cattle,3,152602.26251815428,Low
28,75,cattle,3,62653.660508250636,Low
28,77,cattle,3,184317.2445195309,Low
28,79,cattle,3,135437.31365640447,Low
28,81,cattle,3,203786.18347068442,Low
28,83,cattle,3,244945.4502808308,Low
28,85,cattle,3,250183.28500607578,Low
28,87,cattle,3,494306.51804038894,Low
28,89,cattle,3,505268.0928630841,Low
28,91,cattle,3,190358.33184340596,Low
28,93,cattle,3,258671.84243965204,Low
28,95,cattle,3,280500.0817226097,Low
28,97,cattle,3,55588.69916986991,Low
28,99,cattle,3,206534.3277453195,Low
28,101,cattle,3,210200.74438342074,Low
28,103,cattle,3,907600.875400729,Low
28,105,cattle,3,183805.42691603024,Low
28,107,cattle,3,1227271.622465299,Low
28,109,cattle,3,368912.51231302164,Low
28,111,cattle,3,83571.48296421675,Low
28,113,cattle,3,138004.11238775402,Low
28,115,cattle,3,220777.5050134667,Low
28,117,cattle,3,348706.8929473152,Low
28,119,cattle,3,29601.998487528912,Low
28,121,cattle,3,409271.6963084401,Low
28,123,cattle,3,338892.76833891287,Low
28,125,cattle,3,80033.39753376158,Low
28,127,cattle,3,294667.7353150979,Low
28,129,cattle,3,217607.7187453542,Low
28,131,cattle,3,108222.05067709768,Low
28,133,cattle,3,88168.87015872516,Low
28,135,cattle,3,871981.1861133627,Low
28,137,cattle,3,2173648.2065861155,Medium
28,139,cattle,3,106449.80300412282,Low
28,141,cattle,3,91779.15600995232,Low
28,143,cattle,3,520656.0946381284,Low
28,145,cattle,3,130306.83124200518,Low
28,147,cattle,3,246617.83757495604,Low
28,149,cattle,3,314605.3625539425,Low
28,151,cattle,3,267809.4098753901,Low
28,153,cattle,3,111635.18158220874,Low
28,155,cattle,3,30869.99344262491,Low
28,157,cattle,3,458779.1769401736,Low
28,159,cattle,3,120012.86958335094,Low
28,161,cattle,3,517548.71335389954,Low
28,163,cattle,3,1098627.791110623,Low
29,1,cattle,3,1055006.5061225782,Low
29,3,cattle,3,2188225.0225193044,Medium
29,5,cattle,3,1331263.8246365795,Low
29,7,cattle,3,34324005.536314994,Very high
29,9,cattle,3,3709807.8341665138,Medium
