state_code,time,subtype,1,2,3,4,5,6
1,2023-01,ckn-broilers,0.05273565246839618,0.03359463219879011,0.02534466970774396,0.012876307442823087,0.011683878950046855,0.008219932244156736
1,2023-01,ckn-layers,0.0494580905325781,0.030990624722865734,0.02184952648678007,0.010935713625006893,0.010147092098776511,0.007069412145660148
1,2023-01,ckn-pullets,0.0036038167270818766,0.0022512905953298024,0.0016187348553731162,0.0007611028505905004,0.0006433555217831843,0.000492620694924728
1,2023-01,ducks,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-01,milk,0.0007800954446335329,0.0005239959405282102,0.0004699251898944157,0.00024954599469217964,0.00024431084107789935,0.00014869603636225026
1,2023-01,turkeys,0.003186781139651207,0.002042384878003456,0.0014913420537636668,0.0008142117678585636,0.0008189289519039411,0.0005354107013904041
1,2023-02,ckn-broilers,0.03359463219879011,0.02534466970774396,0.012876307442823087,0.011683878950046855,0.008219932244156736,0.007966264717666705
1,2023-02,ckn-layers,0.030990624722865734,0.02184952648678007,0.010935713625006893,0.010147092098776511,0.007069412145660148,0.007007056391899247
1,2023-02,ckn-pullets,0.0022512905953298024,0.0016187348553731162,0.0007611028505905004,0.0006433555217831843,0.000492620694924728,0.0004768660632780142
1,2023-02,ducks,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-02,milk,0.0005239959405282102,0.0004699251898944157,0.00024954599469217964,0.00024431084107789935,0.00014869603636225026,0.0001303521183584344
1,2023-02,turkeys,0.002042384878003456,0.0014913420537636668,0.0008142117678585636,0.0008189289519039411,0.0005354107013904041,0.0005263280870309028
1,2023-03,ckn-broilers,0.02534466970774396,0.012876307442823087,0.011683878950046855,0.008219932244156736,0.007966264717666705,0.01282405476678472
1,2023-03,ckn-layers,0.02184952648678007,0.010935713625006893,0.010147092098776511,0.007069412145660148,0.007007056391899247,0.011691771908441173
1,2023-03,ckn-pullets,0.0016187348553731162,0.0007611028505905004,0.0006433555217831843,0.000492620694924728,0.0004768660632780142,0.0007793073480379942
