state_code,time,subtype,1,2,3,4,5,6
1,2023-01,ckn-broilers,0.046954242197195906,0.03638919012794917,0.023737761917890787,0.01588253036464593,0.018835865903946925,0.0059850199850060015
1,2023-01,ckn-layers,0.045078941191061594,0.0296177871890434,0.021789179744410414,0.007973049945036004,0.007972055930055899,0.006981024984003992
1,2023-01,ckn-pullets,0.001998999999999973,0.002997000999999999,0.0,0.0010000000000000009,0.0,0.0010000000000000009
1,2023-01,ducks,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-01,milk,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0010000000000000009
1,2023-01,turkeys,0.002997000999999999,0.0010000000000000009,0.0020000000000000018,0.0,0.0010000000000000009,0.0
1,2023-02,ckn-broilers,0.0334808336780168,0.024714024155972902,0.013917275429765286,0.010945164670461471,0.003995002000000025,0.012926243482741184
1,2023-02,ckn-layers,0.037381875784197716,0.02669003159327743,0.01884473377457152,0.004990009995000988,0.002998000000000056,0.007973049945036004
1,2023-02,ckn-pullets,0.001998999999999973,0.001998999999999973,0.0010000000000000009,0.0,0.0,0.0
1,2023-02,ducks,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-02,milk,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-02,turkeys,0.0,0.001998999999999973,0.0,0.0,0.0010000000000000009,0.001998999999999973
1,2023-03,ckn-broilers,0.030551128264843297,0.013915295342979195,0.00797603397700608,0.006979034965020947,0.009959089885086092,0.008966069915060992
1,2023-03,ckn-layers,0.022767384657041312,0.00896706492505095,0.012929212615430785,0.003994003998999962,0.006979034965020947,0.010951112858092138
1,2023-03,ckn-pullets,0.0020000000000000018,0.0,0.0010000000000000009,0.0,0.0010000000000000009,0.0010000000000000009
1,2023-03,ducks,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-03,milk,0.0,0.0,0.0,0.0,0.0,0.0010000000000000009
1,2023-03,turkeys,0.0020000000000000018,0.0,0.0010000000000000009,0.0,0.0,0.0
1,2023-04,ckn-broilers,0.011941153769199908,0.008965076895090962,0.006980029975011015,0.008968057943029129,0.018835865903946813,0.013911339131569944
1,2023-04,ckn-layers,0.018838821208702394,0.01194214778318392,0.008972035984000093,0.013915293361905223,0.00996405795701194,0.023788953502031918
1,2023-04,ckn-pullets,0.0010000000000000009,0.001998999999999973,0.0010000000000000009,0.001998999999999973,0.0,0.0010000000000000009
1,2023-04,ducks,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-04,milk,0.0,0.0,0.0,0.0,0.0,0.0010000000000000009
1,2023-04,turkeys,0.0,0.0010000000000000009,0.0010000000000000009,0.0,0.0010000000000000009,0.0
1,2023-05,ckn-broilers,0.01292525244781817,0.006980029975011015,0.007974043959020238,0.009960081909051954,0.024720870689848073,0.03636199315991828
1,2023-05,ckn-layers,0.007975039965015918,0.007974043959020127,0.006979034965020947,0.013920241581415804,0.013917275429765175,0.03737895298462324
1,2023-05,ckn-pullets,0.0,0.0010000000000000009,0.0,0.0,0.001998999999999973,0.0020000000000000018
1,2023-05,ducks,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-05,milk,0.0,0.0,0.0,0.0,0.0,0.002998000000000056
1,2023-05,turkeys,0.0020000000000000018,0.0,0.0,0.0,0.0,0.004991006998000036
1,2023-06,ckn-broilers,0.01094813777523096,0.01490039099577578,0.01292525244781817,0.01687454840826219,0.04692925145344884,0.08348061553072961
1,2023-06,ckn-layers,0.007974043959020127,0.00896706293403604,0.011943139805155933,0.024727732885887144,0.03542744006667842,0.07355045277292716
1,2023-06,ckn-pullets,0.0,0.0010000000000000009,0.0,0.003994003998999962,0.001998999999999973,0.003994003998999962
1,2023-06,ducks,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-06,milk,0.0,0.0,0.0,0.0,0.0010000000000000009,0.0
1,2023-06,turkeys,0.0,0.0010000000000000009,0.0010000000000000009,0.0,0.0010000000000000009,0.0030000000000000027
1,2023-07,ckn-broilers,0.003994003998999962,0.014898414868175003,0.023747575514671215,0.037330463851945606,0.07984992331217977,0.07429668330023731
1,2023-07,ckn-layers,0.004990009995000988,0.011937189637455603,0.022765422341567754,0.04218334690347758,0.06411724561004917,0.04894872769055636
1,2023-07,ckn-pullets,0.0,0.0010000000000000009,0.002998000000000056,0.0010000000000000009,0.005986015991002014,0.003994003998999962
1,2023-07,ducks,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-07,milk,0.0,0.0,0.001998999999999973,0.001998999999999973,0.001998999999999973,0.0010000000000000009
1,2023-07,turkeys,0.0,0.0,0.0,0.003994003998999962,0.004991006998000036,0.004993003000000051
1,2023-08,ckn-broilers,0.012924263394964886,0.018836849033356584,0.048859384494536306,0.0649272869815325,0.05075113030011413,0.06590292482332161
1,2023-08,ckn-layers,0.011945129825135958,0.010947146741300817,0.04123046209413972,0.07345819040277768,0.04891496877944801,0.05272607625868153
1,2023-08,ckn-pullets,0.001998999999999973,0.0,0.003995002000000025,0.003994003998999962,0.003994003998999962,0.002997000999999999
1,2023-08,ducks,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-08,milk,0.0,0.0010000000000000009,0.0,0.0,0.0010000000000000009,0.001998999999999973
1,2023-08,turkeys,0.0010000000000000009,0.0010000000000000009,0.005987011996000047,0.005986015991002014,0.001998999999999973,0.005988009996999888
1,2023-09,ckn-broilers,0.01094813976226594,0.04598290872519428,0.09900181524879681,0.056435207670528564,0.047880421835526765,0.02667242972995687
1,2023-09,ckn-layers,0.027674154943752916,0.0383115081473514,0.05839732280753651,0.05939517512832315,0.057532283883231616,0.024710107344824817
1,2023-09,ckn-pullets,0.0010000000000000009,0.001998999999999973,0.007974043959020238,0.00797603397700608,0.004991006998000036,0.0
1,2023-09,ducks,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-09,milk,0.0,0.0020000000000000018,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009
1,2023-09,turkeys,0.001998999999999973,0.0,0.003995002000000025,0.0010000000000000009,0.001998999999999973,0.002998000000000056
1,2023-10,ckn-broilers,0.04405568671176385,0.06304677654668078,0.05361412201730187,0.04981715500797823,0.02666166437451667,0.026659713795712858
1,2023-10,ckn-layers,0.039273198534257925,0.06888778101618453,0.05083346673990741,0.045092454608682275,0.033486675579446956,0.02179409633705831
1,2023-10,ckn-pullets,0.001998999999999973,0.0059850199850060015,0.003995002000000025,0.002998000000000056,0.0,0.0
1,2023-10,ducks,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-10,milk,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0
1,2023-10,turkeys,0.002997000999999999,0.0030000000000000027,0.002998000000000056,0.003995002000000025,0.0010000000000000009,0.0020000000000000018
1,2023-11,ckn-broilers,0.06586235031710475,0.07147842708129626,0.0621335582601662,0.02958265369893265,0.019819978443143094,0.011936199594559493
1,2023-11,ckn-layers,0.08279573849712252,0.04891596620993166,0.039313865796135716,0.029613844931910327,0.022792943694005197,0.007973049945036004
1,2023-11,ckn-pullets,0.004991006998000036,0.001998999999999973,0.0010000000000000009,0.0010000000000000009,0.0,0.001998999999999973
1,2023-11,ducks,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-11,milk,0.0020000000000000018,0.0010000000000000009,0.0010000000000000009,0.0,0.0010000000000000009,0.0
